ppt,trial,arm_left,arm_right,reward_left,reward_right,response,feedback
9,36,3,2,1,0,0,1
9,37,2,1,0,0,0,0
9,38,1,2,0,0,1,0
9,39,3,1,1,0,1,0
9,40,4,1,1,0,0,1
9,41,2,1,0,0,1,0
9,42,3,2,0,0,0,0
9,43,1,3,1,1,0,1
9,44,2,3,1,1,1,1
9,45,3,2,0,0,0,0
9,46,1,4,0,1,0,0
9,47,2,3,1,1,1,1
9,48,2,4,0,1,1,1
9,49,4,3,1,1,1,1
9,50,3,2,0,0,0,0
9,51,2,3,1,1,1,1
9,52,2,1,1,0,1,0
9,53,4,1,1,0,1,0
9,54,1,3,0,0,0,0
9,55,1,4,0,1,0,0
9,56,4,2,1,1,0,1
9,57,1,4,1,1,0,1
9,58,1,2,0,1,0,0
9,59,4,2,1,0,0,1
9,60,3,4,1,1,1,1
9,61,4,2,1,0,0,1
9,62,2,4,0,1,1,1
9,63,1,4,1,1,1,1
9,64,1,3,1,1,0,1
9,65,1,2,0,0,0,0
9,66,3,2,1,1,1,1
9,67,2,4,0,1,0,0
9,68,3,1,1,0,0,1
9,69,2,4,0,1,1,1
9,70,3,1,1,0,1,0
9,71,4,2,0,1,0,0
9,72,2,3,1,1,1,1
9,73,2,3,0,1,1,1
9,74,4,1,1,0,0,1
9,75,1,2,0,0,1,0
9,76,2,4,1,1,1,1
9,77,3,4,1,1,1,1
9,78,2,3,0,1,1,1
9,79,2,1,0,0,1,0
9,80,3,1,0,0,0,0
9,81,2,4,1,1,1,1
9,82,3,2,1,1,0,1
9,83,4,3,1,0,0,1
9,84,4,2,1,1,0,1
9,85,4,2,0,1,0,0
9,86,1,3,0,0,0,0
9,87,1,2,0,0,1,0
9,88,4,1,1,0,0,1
9,89,3,2,1,0,0,1
9,90,3,2,0,0,0,0
9,91,4,3,1,0,0,1
9,92,4,3,0,1,0,0
9,93,4,3,0,1,0,0
9,94,3,1,1,0,0,1
9,95,1,4,1,1,1,1
9,96,4,2,0,1,0,0
10,1,4,1,1,0,0,1
10,2,1,2,0,0,1,0
10,3,4,1,1,0,0,1
10,4,2,1,0,1,1,1
10,5,1,2,0,0,0,0
10,6,2,3,0,1,1,1
10,7,1,3,0,0,0,0
10,8,2,1,0,1,1,1
10,9,3,4,1,0,1,0
10,10,2,3,0,1,1,1
10,11,2,4,0,0,1,0
10,12,1,4,0,1,0,0
10,13,2,4,0,1,1,1
10,14,2,4,1,1,0,1
10,15,1,3,0,1,0,0
10,16,2,1,1,0,1,0
10,17,3,1,0,0,0,0
10,18,4,2,0,1,0,0
10,19,4,3,1,1,1,1
10,20,3,4,0,0,0,0
10,21,3,2,1,1,1,1
10,22,4,3,1,0,0,1
10,23,1,3,0,0,1,0
10,24,4,2,0,1,0,0
10,25,3,2,1,0,0,1
10,26,4,2,1,0,0,1
10,27,3,1,0,0,1,0
10,28,2,3,1,1,0,1
10,29,2,3,1,1,0,1
10,30,2,1,1,1,0,1
10,31,4,3,1,0,0,1
10,32,3,4,1,1,1,1
10,33,3,4,1,1,0,1
10,34,1,2,0,0,1,0
10,35,4,3,1,1,0,1
10,36,3,4,0,1,0,0
10,37,3,1,1,0,0,1
10,38,2,3,0,1,1,1
10,39,1,4,0,1,0,0
10,40,3,2,1,0,1,0
10,41,3,2,0,1,0,0
10,42,4,2,1,0,0,1
10,43,4,1,1,1,0,1
10,44,1,3,0,1,0,0
10,45,2,3,0,1,0,0
10,46,1,4,1,1,1,1
10,47,1,4,1,1,1,1
10,48,3,1,1,0,0,1
10,49,4,2,1,1,0,1
10,50,1,3,0,1,1,1
10,51,2,1,1,0,0,1
10,52,3,4,1,0,1,0
10,53,4,2,1,0,0,1
10,54,3,4,0,1,1,1
10,55,2,4,0,1,0,0
10,56,2,4,1,1,1,1
10,57,1,2,0,1,0,0
10,58,4,3,1,0,0,1
10,59,2,4,0,0,1,0
10,60,4,1,0,0,0,0
10,61,1,2,0,0,1,0
10,62,1,4,1,1,0,1
10,63,2,4,0,1,0,0
10,64,2,1,0,0,1,0
10,65,1,2,0,1,1,1
10,66,2,1,0,0,0,0
10,67,4,1,1,0,0,1
10,68,4,1,0,0,1,0
10,69,3,2,0,0,0,0
10,70,3,2,0,0,1,0
10,71,3,4,0,0,1,0
10,72,3,2,0,1,0,0
10,73,3,1,1,0,1,0
10,74,3,1,1,0,1,0
10,75,1,4,0,1,1,1
10,76,2,4,0,1,1,1
10,77,4,3,1,0,1,0
10,78,1,2,0,0,1,0
10,79,4,2,1,0,1,0
10,80,1,3,0,0,1,0
10,81,4,1,1,0,0,1
10,82,3,2,1,1,1,1
10,83,3,1,1,0,0,1
10,84,1,3,0,1,0,0
10,85,2,3,1,1,1,1
10,86,1,4,1,1,0,1
10,87,4,1,1,1,1,1
10,88,4,3,1,0,0,1
10,89,3,1,1,0,1,0
10,90,4,3,1,0,0,1
10,91,2,1,1,1,1,1
10,92,1,2,0,0,0,0
10,93,2,3,1,1,1,1
10,94,1,4,0,1,1,1
10,95,1,3,0,0,0,0
10,96,4,2,1,1,1,1
11,1,4,1,1,0,0,1
11,2,4,1,1,0,0,1
11,3,4,1,1,0,1,0
11,4,2,1,0,0,0,0
11,5,4,1,1,0,0,1
11,6,4,1,1,0,0,1
11,7,1,4,0,1,1,1
11,8,3,1,1,1,0,1
11,9,1,2,1,1,1,1
11,10,3,2,0,1,1,1
11,11,2,1,0,0,1,0
11,12,2,4,1,1,1,1
11,13,2,3,1,1,0,1
11,14,2,1,0,0,0,0
11,15,4,3,0,1,0,0
11,16,4,2,1,1,0,1
11,17,1,4,0,1,1,1
11,18,4,2,1,1,0,1
11,19,2,1,0,0,0,0
11,20,4,1,1,0,0,1
11,21,1,4,0,0,1,0
11,22,1,2,0,1,1,1
11,23,4,2,1,1,0,1
11,24,3,1,1,1,0,1
11,25,1,3,0,1,1,1
11,26,2,1,0,0,0,0
11,27,3,1,1,0,0,1
11,28,1,2,0,0,1,0
11,29,1,4,0,0,1,0
11,30,3,2,0,0,1,0
11,31,2,3,0,0,1,0
11,32,4,2,1,0,0,1
11,33,4,3,0,0,0,0
11,34,2,1,0,0,1,0
11,35,1,4,0,1,1,1
11,36,2,1,0,0,0,0
11,37,1,2,0,0,1,0
11,38,4,3,0,1,0,0
11,39,1,3,1,0,0,1
11,40,2,4,1,1,0,1
11,41,4,1,0,1,1,1
11,42,3,2,0,0,0,0
11,43,2,4,0,1,0,0
11,44,2,3,0,0,1,0
11,45,1,2,0,1,0,0
11,46,2,1,0,0,0,0
11,47,2,3,1,0,0,1
11,48,3,4,1,1,1,1
11,49,3,4,0,1,1,1
11,50,1,3,0,1,1,1
11,51,4,1,0,1,0,0
11,52,2,3,1,0,1,0
11,53,1,3,0,0,0,0
11,54,4,3,1,1,0,1
11,55,1,4,0,1,1,1
11,56,3,1,1,0,1,0
11,57,4,2,1,1,0,1
11,58,3,4,1,1,1,1
11,59,3,4,0,1,1,1
11,60,4,3,0,1,0,0
11,61,3,1,1,0,0,1
11,62,3,2,1,0,0,1
11,63,4,2,1,0,0,1
11,64,1,2,1,1,1,1
11,65,1,2,0,1,1,1
11,66,3,2,1,0,1,0
11,67,1,3,0,1,1,1
11,68,3,4,1,1,1,1
11,69,2,4,1,1,1,1
11,70,4,3,1,1,0,1
11,71,1,3,0,0,1,0
11,72,3,2,0,1,0,0
11,73,2,4,0,1,1,1
11,74,2,3,0,0,0,0
11,75,4,3,0,1,0,0
11,76,2,3,1,1,0,1
11,77,3,4,0,1,1,1
11,78,3,2,1,0,0,1
11,79,1,2,0,1,1,1
11,80,2,4,0,1,1,1
11,81,4,2,1,0,0,1
11,82,1,3,1,0,1,0
11,83,2,4,0,1,1,1
11,84,3,4,0,1,1,1
11,85,1,3,0,1,1,1
11,86,3,1,1,0,0,1
11,87,2,3,0,0,0,0
11,88,3,1,1,0,0,1
11,89,3,4,1,1,1,1
11,90,3,2,1,0,1,0
11,91,1,4,1,1,1,1
11,92,3,1,1,0,0,1
11,93,1,4,1,1,1,1
11,94,2,4,1,1,1,1
11,95,4,3,0,0,0,0
11,96,4,2,1,0,0,1
12,1,4,2,1,0,1,0
12,2,4,2,1,0,1,0
12,3,2,4,1,1,1,1
12,4,2,4,1,1,1,1
12,5,1,4,0,1,0,0
12,6,4,3,0,0,0,0
12,7,2,4,0,1,1,1
12,8,1,4,0,1,1,1
12,9,4,1,1,0,0,1
12,10,1,3,0,1,1,1
12,11,1,4,0,1,1,1
12,12,2,4,0,1,1,1
12,13,4,3,0,0,0,0
12,14,3,1,0,0,0,0
12,15,3,1,0,1,0,0
12,16,2,1,0,1,1,1
12,17,1,3,0,1,0,0
12,18,3,4,0,1,1,1
12,19,3,2,0,1,1,1
12,20,3,4,1,1,1,1
12,21,3,2,1,0,1,0
12,22,1,3,0,1,0,0
12,23,1,2,0,1,0,0
12,24,1,3,0,1,1,1
12,25,4,2,1,1,1,1
12,26,2,4,1,1,1,1
12,27,4,3,1,1,0,1
12,28,1,3,0,1,1,1
12,29,2,1,1,0,1,0
12,30,2,3,0,1,0,0
12,31,4,3,1,1,0,1
12,32,1,3,0,1,1,1
12,33,3,2,1,0,1,0
12,34,2,1,0,1,1,1
12,35,2,1,1,0,0,1
12,36,2,1,0,0,1,0
12,37,2,3,0,1,0,0
12,38,2,3,0,1,1,1
12,39,2,1,1,0,1,0
12,40,1,2,0,1,0,0
12,41,4,3,1,0,0,1
12,42,4,2,1,1,0,1
12,43,1,2,0,0,0,0
12,44,2,3,0,1,1,1
12,45,1,3,1,1,1,1
12,46,4,1,0,0,0,0
12,47,4,2,1,1,0,1
12,48,2,4,0,1,1,1
12,49,4,1,0,0,0,0
12,50,1,2,0,0,0,0
12,51,2,3,0,1,1,1
12,52,3,2,0,1,1,1
12,53,3,1,1,0,1,0
12,54,3,4,0,0,0,0
12,55,1,2,1,0,1,0
12,56,2,4,1,1,1,1
12,57,1,4,0,1,1,1
12,58,1,3,1,1,1,1
12,59,2,3,0,1,1,1
12,60,3,1,0,1,0,0
12,61,3,4,0,1,1,1
12,62,3,2,1,0,0,1
12,63,4,3,0,1,0,0
12,64,4,2,1,1,0,1
12,65,4,3,1,0,1,0
12,66,3,2,1,0,1,0
12,67,3,1,0,0,0,0
12,68,4,1,1,0,0,1
12,69,2,4,0,1,1,1
12,70,1,2,0,0,0,0
12,71,2,1,0,0,0,0
12,72,4,1,1,0,0,1
12,73,3,4,0,1,1,1
12,74,3,2,0,1,1,1
12,75,3,4,1,1,1,1
12,76,1,4,0,1,0,0
12,77,1,2,0,0,1,0
12,78,4,1,0,0,0,0
12,79,3,1,1,0,0,1
12,80,2,3,0,1,1,1
12,81,1,2,1,0,1,0
12,82,3,1,0,0,1,0
12,83,3,1,0,0,0,0
12,84,4,1,0,0,1,0
12,85,4,1,1,0,0,1
12,86,3,4,0,1,1,1
12,87,1,4,1,1,1,1
12,88,2,3,0,1,0,0
12,89,3,2,0,1,0,0
12,90,3,4,0,0,1,0
12,91,4,2,1,1,0,1
12,92,4,3,0,1,0,0
12,93,2,1,1,0,1,0
12,94,1,4,0,1,1,1
12,95,1,4,1,1,1,1
12,96,4,2,1,1,0,1
13,1,2,1,0,0,0,0
13,2,2,1,0,0,0,0
13,3,3,4,1,1,0,1
13,4,1,3,1,1,1,1
13,5,2,3,1,1,1,1
13,6,3,4,1,1,0,1
13,7,1,3,0,0,1,0
13,8,1,3,1,1,0,1
13,9,1,3,0,0,0,0
13,10,3,1,1,0,0,1
13,11,4,2,1,0,0,1
13,12,4,3,1,0,0,1
13,13,3,4,0,1,1,1
13,14,2,1,0,0,1,0
13,15,4,2,1,0,0,1
13,16,3,2,0,0,0,0
13,17,3,1,1,0,1,0
13,18,4,3,1,1,0,1
13,19,2,4,0,1,1,1
13,20,4,2,1,0,0,1
13,21,1,4,1,1,1,1
13,22,3,2,1,0,1,0
13,23,2,4,0,1,1,1
13,24,1,4,0,0,1,0
13,25,3,2,0,0,0,0
13,26,2,3,1,0,0,1
13,27,4,2,1,0,0,1
13,28,4,1,1,0,0,1
13,29,1,4,0,0,1,0
13,30,2,3,0,0,1,0
13,31,2,3,0,0,0,0
13,32,1,4,0,1,0,0
13,33,4,3,1,1,1,1
13,34,2,4,1,1,1,1
13,35,4,2,1,0,0,1
13,36,3,4,0,1,0,0
13,37,2,3,0,0,1,0
13,38,3,2,1,0,1,0
13,39,4,1,0,1,1,1
13,40,1,2,1,1,0,1
13,41,2,1,1,0,1,0
13,42,1,4,1,1,0,1
13,43,3,2,1,1,1,1
13,44,3,1,0,0,0,0
13,45,3,4,0,0,0,0
13,46,2,4,0,1,1,1
13,47,4,1,1,0,0,1
13,48,3,4,1,1,1,1
13,49,1,3,0,0,0,0
13,50,3,1,0,0,0,0
13,51,4,1,1,0,1,0
13,52,4,2,1,0,0,1
13,53,1,4,1,0,1,0
13,54,1,2,1,1,0,1
13,55,4,1,0,1,0,0
13,56,2,1,1,0,1,0
13,57,2,1,0,0,1,0
13,58,3,1,1,0,1,0
13,59,4,1,1,0,0,1
13,60,1,3,0,1,0,0
13,61,3,1,1,0,0,1
13,62,1,2,0,1,0,0
13,63,1,2,0,1,0,0
13,64,3,4,0,0,1,0
13,65,1,3,0,0,0,0
13,66,2,4,0,1,1,1
13,67,4,3,0,1,1,1
13,68,3,4,1,1,1,1
13,69,4,3,1,1,0,1
13,70,1,3,0,1,1,1
13,71,2,4,1,1,0,1
13,72,4,3,1,1,1,1
13,73,1,2,0,1,1,1
13,74,2,4,0,1,0,0
13,75,2,1,0,0,1,0
13,76,4,1,1,0,1,0
13,77,4,2,1,0,0,1
13,78,2,3,0,0,0,0
13,79,2,3,1,1,0,1
13,80,3,1,1,0,1,0
13,81,1,4,1,0,0,1
13,82,4,3,1,0,0,1
13,83,4,2,1,0,0,1
13,84,2,1,0,0,0,0
13,85,1,2,0,1,0,0
13,86,1,2,0,1,0,0
13,87,1,4,0,1,0,0
13,88,3,2,1,1,0,1
13,89,4,1,1,0,0,1
13,90,3,1,1,0,0,1
13,91,3,2,1,1,1,1
13,92,2,3,1,0,0,1
13,93,3,2,1,1,1,1
13,94,1,2,0,1,1,1
13,95,2,4,0,1,1,1
13,96,4,3,0,1,0,0
14,1,2,1,1,0,1,0
14,2,4,1,1,0,0,1
14,3,4,1,1,1,0,1
14,4,4,1,1,1,0,1
14,5,3,2,1,1,1,1
14,6,2,1,1,0,0,1
14,7,4,1,1,0,1,0
14,8,4,1,1,1,0,1
14,9,1,2,0,0,1,0
14,10,4,2,1,0,0,1
14,11,1,3,0,0,1,0
14,12,3,1,1,0,0,1
14,13,2,3,0,1,0,0
14,14,2,3,1,0,0,1
14,15,2,1,1,0,1,0
14,16,4,2,0,0,0,0
14,17,1,4,0,1,1,1
14,18,2,4,0,1,1,1
14,19,3,2,0,1,0,0
14,20,4,2,1,0,0,1
14,21,1,4,0,1,1,1
14,22,2,4,0,1,1,1
14,23,1,3,0,0,1,0
14,24,3,4,1,0,1,0
14,25,3,1,0,0,0,0
14,26,2,1,0,1,0,0
14,27,1,4,0,1,1,1
14,28,3,4,0,1,1,1
14,29,2,4,0,1,1,1
14,30,4,1,1,0,0,1
14,31,3,2,0,1,0,0
14,32,4,2,1,0,0,1
14,33,3,1,1,0,1,0
14,34,2,4,0,1,1,1
14,35,4,3,1,1,0,1
14,36,3,4,1,1,1,1
14,37,2,4,0,1,1,1
14,38,3,4,1,0,1,0
14,39,4,3,1,1,0,1
14,40,4,3,0,1,0,0
14,41,1,3,0,0,1,0
14,42,3,4,1,0,1,0
14,43,4,2,1,0,0,1
14,44,4,3,0,0,0,0
14,45,4,3,1,1,0,1
14,46,1,3,0,0,1,0
14,47,2,4,0,1,1,1
14,48,1,2,0,1,0,0
14,49,1,4,1,1,1,1
14,50,2,4,0,1,1,1
14,51,3,1,0,0,0,0
14,52,1,2,1,0,1,0
14,53,4,3,1,1,0,1
14,54,1,2,0,0,0,0
14,55,4,2,1,1,0,1
14,56,3,4,1,1,1,1
14,57,2,3,1,0,0,1
14,58,1,4,0,1,1,1
14,59,2,1,1,0,0,1
14,60,4,1,1,1,0,1
14,61,3,4,1,0,1,0
14,62,3,2,1,1,1,1
14,63,1,4,0,1,1,1
14,64,3,1,1,0,0,1
14,65,1,3,0,0,1,0
14,66,3,1,1,0,0,1
14,67,2,3,0,1,0,0
14,68,2,3,0,1,0,0
14,69,1,2,0,0,1,0
14,70,2,3,0,1,0,0
14,71,1,4,0,1,1,1
14,72,2,1,0,1,1,1
14,73,3,2,0,1,0,0
14,74,1,2,1,0,1,0
14,75,2,3,1,0,0,1
14,76,1,3,0,1,0,0
14,77,2,3,1,0,1,0
14,78,4,2,0,0,0,0
14,79,1,2,0,0,1,0
14,80,4,3,0,1,0,0
14,81,3,2,1,0,1,0
14,82,4,3,0,0,0,0
14,83,3,1,1,0,0,1
14,84,1,3,0,1,1,1
14,85,2,4,0,1,1,1
14,86,4,2,1,1,0,1
14,87,3,4,0,1,1,1
14,88,3,1,1,0,0,1
14,89,1,2,0,1,0,0
14,90,2,1,1,0,0,1
14,91,3,2,1,0,0,1
14,92,4,1,1,0,0,1
14,93,1,3,0,0,1,0
14,94,1,4,1,1,1,1
14,95,2,1,1,0,1,0
14,96,3,2,0,1,1,1
15,1,3,1,1,0,1,0
15,2,3,1,1,0,0,1
15,3,2,3,1,0,0,1
15,4,2,3,0,0,0,0
15,5,2,1,1,0,1,0
15,6,1,2,0,0,1,0
15,7,2,3,1,0,0,1
15,8,2,3,0,0,0,0
15,9,2,4,1,1,0,1
15,10,1,2,0,0,1,0
15,11,1,4,0,1,1,1
15,12,4,1,1,1,0,1
15,13,4,3,1,0,0,1
15,14,2,4,1,1,0,1
15,15,4,1,0,0,1,0
15,16,4,2,1,1,1,1
15,17,1,4,0,1,1,1
15,18,1,2,0,0,1,0
15,19,3,2,1,1,0,1
15,20,4,2,1,1,0,1
15,21,3,4,1,0,0,1
15,22,2,1,1,0,1,0
15,23,1,2,0,0,0,0
15,24,2,3,0,1,0,0
15,25,4,1,1,0,0,1
15,26,4,2,0,0,1,0
15,27,3,1,1,1,1,1
15,28,1,4,0,1,0,0
15,29,1,3,0,1,1,1
15,30,2,4,0,1,1,1
15,31,1,3,1,1,1,1
15,32,3,4,0,0,0,0
15,33,3,2,1,0,0,1
15,34,3,2,1,1,1,1
15,35,4,3,1,0,1,0
15,36,4,2,1,0,0,1
15,37,1,4,1,1,1,1
15,38,1,3,1,1,1,1
15,39,4,1,1,0,1,0
15,40,3,1,1,0,0,1
15,41,4,2,0,0,0,0
15,42,4,2,1,0,1,0
15,43,3,4,0,0,0,0
15,44,2,3,0,0,0,0
15,45,2,1,0,0,0,0
15,46,1,2,1,0,1,0
15,47,1,3,0,1,1,1
15,48,2,1,1,0,0,1
15,49,2,1,0,0,0,0
15,50,2,3,0,1,1,1
15,51,3,1,1,1,1,1
15,52,4,1,1,0,1,0
15,53,1,3,0,1,1,1
15,54,1,4,0,1,1,1
15,55,4,1,1,0,0,1
15,56,3,4,1,0,1,0
15,57,3,4,1,1,0,1
15,58,4,1,0,0,0,0
15,59,1,2,1,0,1,0
15,60,3,1,0,0,0,0
15,61,4,3,1,0,0,1
15,62,3,2,0,0,0,0
15,63,3,2,1,1,0,1
15,64,3,2,1,0,1,0
15,65,1,4,0,1,0,0
15,66,3,4,0,1,1,1
15,67,4,2,1,1,0,1
15,68,1,3,0,1,1,1
15,69,3,4,1,1,1,1
15,70,3,2,0,0,0,0
15,71,2,4,1,1,1,1
15,72,2,1,0,0,1,0
15,73,1,2,0,0,0,0
15,74,4,1,1,1,0,1
15,75,2,1,1,0,1,0
15,76,4,2,1,1,0,1
15,77,2,4,0,1,1,1
15,78,1,4,1,1,1,1
15,79,2,4,1,1,0,1
15,80,1,2,0,0,1,0
15,81,4,3,0,0,1,0
15,82,2,4,1,1,1,1
15,83,2,3,0,0,1,0
15,84,1,3,0,1,1,1
15,85,3,1,1,0,0,1
15,86,4,3,0,0,0,0
15,87,4,3,1,0,1,0
15,88,2,1,0,0,0,0
15,89,3,1,0,0,0,0
15,90,1,4,0,1,1,1
15,91,3,4,0,1,1,1
15,92,2,4,1,1,1,1
15,93,3,2,1,1,0,1
15,94,4,3,1,1,0,1
15,95,1,3,0,1,0,0
15,96,4,3,1,1,1,1
16,1,1,4,0,1,1,1
16,2,3,2,0,1,0,0
16,3,1,4,0,1,1,1
16,4,3,4,1,1,1,1
16,5,3,2,0,1,0,0
16,6,3,4,1,1,1,1
16,7,4,2,1,1,0,1
16,8,2,4,0,1,1,1
16,9,3,1,1,0,1,0
16,10,1,3,1,0,1,0
16,11,2,4,1,1,1,1
16,12,2,3,0,0,1,0
16,13,4,2,1,0,1,0
16,14,3,1,1,0,0,1
16,15,2,3,0,0,1,0
16,16,2,1,0,0,0,0
16,17,1,3,0,1,1,1
16,18,2,3,1,0,1,0
16,19,3,2,1,1,1,1
16,20,3,1,1,0,1,0
16,21,2,1,0,0,0,0
16,22,4,3,0,1,0,0
16,23,4,2,1,1,1,1
16,24,4,1,1,0,0,1
16,25,1,2,0,0,1,0
16,26,3,4,1,1,1,1
16,27,2,4,0,1,1,1
16,28,4,3,1,1,0,1
16,29,2,1,0,0,0,0
16,30,1,2,0,0,0,0
16,31,4,1,1,0,1,0
16,32,4,3,0,1,0,0
16,33,3,4,1,1,1,1
16,34,1,2,0,0,1,0
16,35,2,3,0,0,1,0
16,36,2,1,1,0,1,0
16,37,3,1,0,0,1,0
16,38,2,1,1,0,1,0
16,39,1,3,1,0,0,1
16,40,4,1,1,0,1,0
16,41,1,2,1,0,0,1
16,42,2,1,1,0,1,0
16,43,4,2,1,0,0,1
16,44,1,4,0,1,0,0
16,45,4,3,0,1,0,0
16,46,4,2,1,0,0,1
16,47,4,2,1,1,0,1
16,48,2,1,1,0,1,0
16,49,3,4,0,0,1,0
16,50,2,4,0,1,1,1
16,51,4,2,1,0,0,1
16,52,1,3,1,0,0,1
16,53,3,2,1,1,0,1
16,54,4,3,1,1,0,1
16,55,1,4,1,0,1,0
16,56,4,1,1,0,1,0
16,57,2,1,0,0,1,0
16,58,1,4,0,1,1,1
16,59,2,3,0,1,1,1
16,60,3,1,1,0,0,1
16,61,1,2,1,0,0,1
16,62,2,3,1,0,1,0
16,63,4,2,1,1,0,1
16,64,1,3,1,0,0,1
16,65,4,1,1,0,0,1
16,66,2,4,0,1,0,0
16,67,2,3,0,1,0,0
16,68,4,3,1,0,0,1
16,69,3,1,0,0,1,0
16,70,2,4,0,0,1,0
16,71,2,4,1,1,1,1
16,72,3,2,1,1,1,1
16,73,2,4,0,0,1,0
16,74,1,3,1,0,1,0
16,75,1,3,0,1,1,1
16,76,1,4,1,0,1,0
16,77,3,2,1,1,1,1
16,78,3,2,1,1,0,1
16,79,4,1,1,0,1,0
16,80,1,3,1,0,0,1
16,81,1,2,0,0,1,0
16,82,3,4,1,1,1,1
16,83,4,3,0,1,1,1
16,84,1,4,0,1,1,1
16,85,4,1,1,0,1,0
16,86,3,1,1,0,0,1
16,87,3,4,1,1,0,1
16,88,3,4,0,0,1,0
16,89,1,2,0,0,0,0
16,90,3,1,1,0,0,1
16,91,4,3,1,0,1,0
16,92,4,1,1,0,0,1
16,93,1,2,0,0,0,0
16,94,3,2,1,1,0,1
16,95,2,3,0,0,1,0
16,96,1,4,0,1,1,1
17,1,3,1,1,0,1,0
17,2,3,1,1,0,0,1
17,3,2,4,1,1,0,1
17,4,2,4,1,1,1,1
17,5,1,3,0,1,1,1
17,6,1,3,0,1,1,1
17,7,2,4,0,0,1,0
17,8,1,3,1,0,1,0
17,9,4,1,0,0,0,0
17,10,1,3,0,1,1,1
17,11,4,1,1,0,0,1
17,12,3,1,0,0,1,0
17,13,1,4,0,0,1,0
17,14,4,2,1,1,1,1
17,15,2,1,1,0,0,1
17,16,3,1,0,0,0,0
17,17,4,1,0,1,0,0
17,18,4,3,1,0,1,0
17,19,4,1,1,0,0,1
17,20,3,4,0,1,1,1
17,21,2,3,0,1,1,1
17,22,4,2,1,0,1,0
17,23,1,3,0,1,0,0
17,24,2,4,0,1,0,0
17,25,2,4,0,1,1,1
17,26,2,3,1,1,1,1
17,27,4,3,1,0,1,0
17,28,1,2,0,1,0,0
17,29,3,2,1,1,0,1
17,30,2,3,1,1,1,1
17,31,1,2,0,1,1,1
17,32,4,3,1,0,1,0
