ppt,trial,arm_left,arm_right,reward_left,reward_right,response,feedback
17,33,3,1,0,0,1,0
17,34,1,2,1,0,0,1
17,35,4,3,0,1,1,1
17,36,4,2,1,0,0,1
17,37,3,2,1,1,1,1
17,38,3,2,1,1,1,1
17,39,4,1,0,1,0,0
17,40,4,3,0,1,1,1
17,41,4,1,1,0,0,1
17,42,4,2,1,0,1,0
17,43,2,3,1,1,1,1
17,44,2,1,0,1,0,0
17,45,2,1,0,1,1,1
17,46,2,1,0,1,1,1
17,47,3,4,0,1,1,1
17,48,4,2,1,1,0,1
17,49,3,4,0,1,0,0
17,50,4,3,1,0,1,0
17,51,3,4,1,1,1,1
17,52,1,2,0,0,0,0
17,53,3,4,0,1,1,1
17,54,3,1,0,0,0,0
17,55,1,4,0,1,1,1
17,56,1,4,0,1,1,1
17,57,1,4,0,0,1,0
17,58,4,2,1,1,0,1
17,59,3,4,1,1,1,1
17,60,2,4,0,1,1,1
17,61,3,2,1,1,1,1
17,62,3,2,1,1,0,1
17,63,2,4,0,0,1,0
17,64,2,1,0,0,0,0
17,65,1,4,0,1,1,1
17,66,1,2,0,0,1,0
17,67,3,2,1,0,1,0
17,68,4,3,1,0,1,0
17,69,2,1,0,1,1,1
17,70,1,3,1,0,0,1
17,71,4,2,1,1,0,1
17,72,3,1,0,0,0,0
17,73,4,1,1,0,1,0
17,74,4,1,0,0,0,0
17,75,4,2,1,0,0,1
17,76,2,3,0,1,1,1
17,77,2,4,0,1,1,1
17,78,3,2,1,1,1,1
17,79,1,2,0,0,0,0
17,80,3,1,0,0,1,0
17,81,3,2,1,0,0,1
17,82,4,3,1,0,1,0
17,83,1,4,0,1,1,1
17,84,2,1,0,0,1,0
17,85,3,4,0,1,0,0
17,86,3,4,0,1,1,1
17,87,2,3,0,1,0,0
17,88,2,3,0,1,1,1
17,89,1,2,0,0,0,0
17,90,1,4,0,1,1,1
17,91,2,1,1,0,0,1
17,92,2,3,1,1,1,1
17,93,1,4,0,1,1,1
17,94,1,3,0,1,1,1
17,95,1,2,1,0,1,0
17,96,1,3,0,1,1,1
18,1,3,2,1,1,1,1
18,2,3,2,1,1,0,1
18,3,2,3,1,0,0,1
18,4,1,3,1,1,0,1
18,5,2,3,1,0,1,0
18,6,1,4,0,1,0,0
18,7,4,3,0,1,0,0
18,8,1,3,1,1,1,1
18,9,3,4,1,1,0,1
18,10,4,2,1,1,1,1
18,11,2,3,1,1,1,1
18,12,4,1,1,1,1,1
18,13,2,4,1,0,0,1
18,14,4,2,1,1,0,1
18,15,4,1,1,0,0,1
18,16,4,1,1,1,1,1
18,17,1,3,0,1,0,0
18,18,1,4,0,1,0,0
18,19,3,4,1,1,1,1
18,20,3,1,1,0,0,1
18,21,2,1,0,0,0,0
18,22,3,2,0,0,1,0
18,23,1,4,0,0,1,0
18,24,1,2,1,1,0,1
18,25,3,1,0,0,1,0
18,26,3,4,1,0,1,0
18,27,1,2,1,0,0,1
18,28,4,1,1,0,1,0
18,29,3,4,1,1,0,1
18,30,1,2,0,1,0,0
18,31,2,4,0,1,0,0
18,32,2,1,0,1,1,1
18,33,1,3,0,1,1,1
18,34,3,4,1,1,0,1
18,35,4,2,1,1,1,1
18,36,2,4,0,1,0,0
18,37,4,3,1,1,1,1
18,38,1,4,0,1,0,0
18,39,2,4,1,0,1,0
18,40,1,4,0,1,1,1
18,41,4,3,1,1,1,1
18,42,4,3,1,1,1,1
18,43,2,3,0,0,0,0
18,44,1,4,0,0,1,0
18,45,3,4,0,1,0,0
18,46,2,4,0,1,1,1
18,47,3,2,0,0,1,0
18,48,2,3,1,1,1,1
18,49,4,2,1,0,0,1
18,50,3,2,1,0,0,1
18,51,4,3,1,0,0,1
18,52,3,4,0,1,1,1
18,53,2,4,1,1,1,1
18,54,1,3,0,0,1,0
18,55,2,4,1,1,1,1
18,56,4,1,1,0,0,1
18,57,3,2,1,0,1,0
18,58,4,1,1,0,0,1
18,59,2,3,0,0,1,0
18,60,4,1,1,0,0,1
18,61,2,1,0,1,0,0
18,62,1,2,0,0,1,0
18,63,3,1,1,0,0,1
18,64,2,1,0,0,1,0
18,65,4,1,1,0,0,1
18,66,2,3,0,1,0,0
18,67,2,1,0,0,1,0
18,68,3,4,1,0,1,0
18,69,1,2,1,1,1,1
18,70,3,1,0,0,0,0
18,71,4,3,1,0,1,0
18,72,3,2,0,0,1,0
18,73,3,1,0,0,0,0
18,74,1,2,1,0,0,1
18,75,1,3,0,0,0,0
18,76,2,3,0,1,0,0
18,77,3,1,0,0,1,0
18,78,2,1,0,0,0,0
18,79,3,1,1,0,0,1
18,80,2,4,0,1,1,1
18,81,4,2,1,0,0,1
18,82,1,4,0,0,1,0
18,83,2,1,0,0,0,0
18,84,1,2,0,1,0,0
18,85,1,2,0,0,0,0
18,86,4,2,1,1,0,1
18,87,3,2,0,0,0,0
18,88,2,1,0,0,1,0
18,89,4,2,1,1,0,1
18,90,3,1,1,0,0,1
18,91,4,3,0,1,1,1
18,92,1,3,0,0,1,0
18,93,4,2,1,1,0,1
18,94,4,3,1,1,1,1
18,95,1,3,0,0,0,0
18,96,1,4,0,0,0,0
19,1,2,3,0,0,1,0
19,2,2,3,0,0,0,0
19,3,4,1,1,0,0,1
19,4,4,1,1,0,1,0
19,5,4,1,1,0,0,1
19,6,2,4,0,1,1,1
19,7,3,2,0,1,1,1
19,8,4,1,1,0,0,1
19,9,1,4,0,0,1,0
19,10,4,2,1,1,0,1
19,11,1,4,1,1,1,1
19,12,1,3,0,0,0,0
19,13,1,3,0,0,1,0
19,14,3,1,1,1,0,1
19,15,4,2,1,1,0,1
19,16,2,3,0,1,0,0
19,17,2,4,1,0,1,0
19,18,1,3,0,1,0,0
19,19,3,4,1,1,0,1
19,20,3,4,1,1,1,1
19,21,1,3,0,1,1,1
19,22,4,2,1,1,0,1
19,23,2,4,0,1,1,1
19,24,2,1,1,0,0,1
19,25,4,1,0,0,0,0
19,26,4,2,1,1,1,1
19,27,2,3,0,0,0,0
19,28,1,3,1,0,1,0
19,29,1,4,0,0,1,0
19,30,3,1,0,0,0,0
19,31,1,2,0,0,1,0
19,32,4,3,1,0,0,1
19,33,3,4,0,0,1,0
19,34,2,1,1,1,0,1
19,35,3,4,1,1,1,1
19,36,1,4,1,1,1,1
19,37,4,2,1,0,0,1
19,38,4,3,1,1,0,1
19,39,1,2,0,0,0,0
19,40,4,2,1,0,1,0
19,41,4,2,1,1,0,1
19,42,2,1,0,0,0,0
19,43,1,2,0,0,0,0
19,44,3,2,0,0,0,0
19,45,3,1,1,0,0,1
19,46,4,3,1,1,0,1
19,47,2,4,0,1,1,1
19,48,3,1,1,0,1,0
19,49,4,3,1,1,0,1
19,50,2,3,1,1,1,1
19,51,3,1,1,0,0,1
19,52,1,4,1,1,1,1
19,53,4,1,1,0,0,1
19,54,1,3,1,0,1,0
19,55,3,4,1,1,1,1
19,56,1,2,0,0,1,0
19,57,1,2,0,0,1,0
19,58,1,3,0,1,1,1
19,59,3,2,1,0,0,1
19,60,1,2,0,1,1,1
19,61,4,1,0,0,0,0
19,62,1,4,1,1,1,1
19,63,1,2,0,0,1,0
19,64,2,1,0,0,1,0
19,65,4,3,1,0,0,1
19,66,2,1,1,1,0,1
19,67,3,4,1,1,1,1
19,68,2,1,1,0,0,1
19,69,1,2,0,1,1,1
19,70,2,3,0,0,1,0
19,71,1,3,0,1,1,1
19,72,2,4,1,0,1,0
19,73,3,4,0,0,1,0
19,74,3,2,0,1,0,0
19,75,3,4,1,1,1,1
19,76,4,3,1,1,0,1
19,77,4,3,1,1,0,1
19,78,2,1,1,0,1,0
19,79,2,4,0,1,1,1
19,80,1,4,0,0,1,0
19,81,3,1,1,1,0,1
19,82,4,1,1,0,0,1
19,83,3,2,0,0,0,0
19,84,2,4,0,1,1,1
19,85,3,1,1,0,0,1
19,86,2,3,1,1,0,1
19,87,2,1,1,0,0,1
19,88,3,2,0,0,1,0
19,89,3,1,0,0,0,0
19,90,3,2,1,0,0,1
19,91,4,2,1,1,0,1
19,92,2,4,0,1,1,1
19,93,1,4,0,0,1,0
19,94,2,3,0,1,0,0
19,95,3,2,0,0,1,0
19,96,4,3,1,1,0,1
910,1,2,1,1,0,0,1
910,2,2,4,1,1,0,1
910,3,2,1,1,0,1,0
910,4,2,4,1,1,0,1
910,5,3,1,1,0,0,1
910,6,3,1,1,0,0,1
910,7,2,1,0,0,0,0
910,8,3,4,1,1,0,1
910,9,4,1,1,0,0,1
910,10,1,2,0,0,1,0
910,11,4,1,1,0,0,1
910,12,1,3,0,1,1,1
910,13,3,4,1,1,1,1
910,14,2,4,0,1,0,0
910,15,3,2,0,0,1,0
910,16,2,4,0,1,0,0
910,17,3,4,0,1,1,1
910,18,1,4,1,1,1,1
910,19,2,3,0,1,1,1
910,20,1,4,0,0,1,0
910,21,4,1,1,0,1,0
910,22,3,2,0,0,0,0
910,23,4,2,1,1,0,1
910,24,3,1,1,1,0,1
910,25,4,2,1,1,0,1
910,26,4,2,0,0,0,0
910,27,3,1,1,0,1,0
910,28,2,4,0,1,1,1
910,29,1,2,0,0,0,0
910,30,3,1,1,0,0,1
910,31,3,2,1,1,1,1
910,32,3,2,0,0,0,0
910,33,1,4,0,0,1,0
910,34,4,3,1,0,0,1
910,35,4,3,0,1,0,0
910,36,3,1,1,0,0,1
910,37,1,4,0,1,1,1
910,38,1,2,1,0,1,0
910,39,1,2,1,0,1,0
910,40,1,3,0,0,0,0
910,41,3,4,1,0,1,0
910,42,4,2,1,1,1,1
910,43,3,4,1,1,0,1
910,44,1,2,0,0,0,0
910,45,1,3,0,0,0,0
910,46,2,3,0,0,1,0
910,47,4,1,1,0,1,0
910,48,4,3,1,0,1,0
910,49,4,1,1,0,0,1
910,50,1,4,1,1,0,1
910,51,4,1,1,0,0,1
910,52,3,1,1,1,0,1
910,53,1,2,0,0,0,0
910,54,1,4,1,1,1,1
910,55,3,2,0,0,1,0
910,56,1,3,0,1,1,1
910,57,3,4,1,0,1,0
910,58,3,2,0,0,0,0
910,59,4,3,0,0,0,0
910,60,2,3,0,0,0,0
910,61,3,1,1,0,1,0
910,62,4,3,1,1,0,1
910,63,1,4,0,1,0,0
910,64,4,3,0,0,1,0
910,65,3,4,1,1,0,1
910,66,2,4,0,1,0,0
910,67,2,1,1,1,0,1
910,68,4,1,1,0,0,1
910,69,3,2,0,0,0,0
910,70,4,2,1,1,0,1
910,71,1,4,1,1,1,1
910,72,2,1,1,0,0,1
910,73,4,2,1,1,1,1
910,74,2,4,0,1,1,1
910,75,4,1,1,0,1,0
910,76,4,3,1,1,0,1
910,77,1,3,0,1,0,0
910,78,1,3,0,1,1,1
910,79,2,1,1,0,0,1
910,80,2,1,1,1,0,1
910,81,2,3,0,0,1,0
910,82,4,2,0,0,1,0
910,83,4,2,1,1,0,1
910,84,3,4,0,1,0,0
910,85,2,3,1,0,1,0
910,86,1,2,0,1,0,0
910,87,4,3,0,1,0,0
910,88,2,3,1,0,1,0
910,89,1,3,0,1,0,0
910,90,2,3,0,1,1,1
910,91,1,3,0,1,1,1
910,92,2,4,0,1,1,1
910,93,2,3,0,0,0,0
910,94,1,2,0,1,1,1
910,95,3,2,1,1,0,1
910,96,2,1,0,0,1,0
911,1,1,3,1,1,0,1
911,2,1,3,1,1,0,1
911,3,4,3,1,0,0,1
911,4,3,2,1,0,0,1
911,5,4,3,1,0,0,1
911,6,1,4,0,1,0,0
911,7,3,2,1,0,1,0
911,8,2,3,1,1,0,1
911,9,1,2,1,0,0,1
911,10,4,1,0,1,0,0
911,11,4,3,0,1,1,1
911,12,3,2,1,0,1,0
911,13,1,4,0,1,0,0
911,14,1,4,0,1,1,1
911,15,4,1,1,0,1,0
911,16,4,3,0,1,0,0
911,17,4,2,1,0,1,0
911,18,2,3,1,1,1,1
911,19,4,2,1,0,0,1
911,20,1,2,1,0,0,1
911,21,4,1,1,0,1,0
911,22,3,2,0,0,0,0
911,23,3,2,0,0,0,0
911,24,3,1,0,0,1,0
911,25,2,1,0,0,0,0
911,26,3,1,0,0,1,0
911,27,3,2,1,0,1,0
911,28,4,2,1,0,0,1
911,29,2,3,1,0,0,1
911,30,1,2,0,1,0,0
911,31,1,4,0,1,1,1
911,32,1,4,0,1,1,1
911,33,1,3,1,0,0,1
911,34,2,4,0,1,1,1
911,35,4,3,1,1,0,1
911,36,1,2,0,0,0,0
911,37,3,1,1,0,0,1
911,38,3,4,0,1,1,1
911,39,4,2,1,0,0,1
911,40,3,1,1,1,1,1
911,41,3,4,1,1,1,1
911,42,2,4,1,1,1,1
911,43,1,2,0,0,1,0
911,44,1,4,0,1,1,1
911,45,2,1,0,0,1,0
911,46,2,3,1,0,0,1
911,47,1,2,0,1,0,0
911,48,3,1,0,0,0,0
911,49,3,1,0,0,1,0
911,50,1,3,0,1,1,1
911,51,3,2,1,0,0,1
911,52,2,1,1,0,1,0
911,53,1,4,0,1,1,1
911,54,2,1,1,0,0,1
911,55,3,4,1,0,1,0
911,56,3,1,1,1,1,1
911,57,2,4,1,1,1,1
911,58,2,4,1,0,1,0
911,59,3,1,1,0,0,1
911,60,4,2,1,0,0,1
911,61,4,1,1,0,1,0
911,62,1,3,0,1,1,1
911,63,3,4,1,0,1,0
911,64,2,1,1,0,0,1
911,65,1,3,1,0,1,0
911,66,4,2,1,0,0,1
911,67,4,1,0,1,0,0
911,68,3,4,0,1,1,1
911,69,4,1,1,0,0,1
911,70,1,2,0,0,1,0
911,71,1,2,0,0,1,0
911,72,1,3,0,1,1,1
911,73,4,3,1,1,0,1
911,74,3,4,0,1,1,1
911,75,1,4,0,1,1,1
911,76,2,4,0,1,1,1
911,77,2,4,1,1,1,1
911,78,4,2,1,0,0,1
911,79,2,4,1,1,1,1
911,80,2,3,1,0,1,0
911,81,3,2,1,0,1,0
911,82,4,2,1,0,0,1
911,83,4,1,1,0,0,1
911,84,2,1,0,0,1,0
911,85,2,3,1,0,0,1
911,86,3,4,1,1,1,1
911,87,4,1,1,0,0,1
911,88,2,1,1,0,0,1
911,89,2,3,1,0,0,1
911,90,2,4,1,0,1,0
911,91,3,4,0,1,1,1
911,92,2,1,0,0,1,0
911,93,4,3,0,1,0,0
911,94,2,3,1,0,0,1
911,95,4,3,0,1,0,0
911,96,1,3,0,1,0,0
912,1,1,3,1,0,1,0
912,2,4,3,1,1,1,1
912,3,1,2,0,1,0,0
912,4,1,3,0,1,1,1
912,5,2,4,0,1,0,0
912,6,1,3,1,0,0,1
912,7,4,3,1,1,1,1
912,8,1,2,0,1,0,0
912,9,3,2,1,1,0,1
912,10,3,4,0,0,0,0
912,11,4,2,1,1,1,1
912,12,2,4,0,1,1,1
912,13,2,1,0,0,0,0
912,14,2,1,1,0,0,1
912,15,3,4,0,1,0,0
912,16,4,2,1,0,0,1
912,17,4,2,1,1,0,1
912,18,3,2,0,0,1,0
912,19,4,2,1,0,0,1
912,20,1,4,0,1,1,1
912,21,1,4,0,1,1,1
912,22,4,1,1,1,0,1
912,23,1,2,1,1,1,1
912,24,3,2,0,0,1,0
912,25,2,1,0,0,0,0
912,26,3,4,0,1,1,1
912,27,4,1,0,0,1,0
912,28,2,3,0,1,0,0
912,29,4,1,1,0,1,0
912,30,3,4,0,1,1,1
912,31,3,4,1,1,1,1
912,32,2,1,1,0,1,0
912,33,2,3,1,0,0,1
912,34,2,3,1,1,0,1
912,35,2,3,1,1,1,1
912,36,2,1,1,0,1,0
912,37,4,3,1,1,0,1
912,38,2,3,0,0,0,0
912,39,2,3,0,1,0,0
912,40,3,1,0,0,1,0
912,41,1,4,0,1,1,1
912,42,3,4,0,0,1,0
912,43,2,3,1,0,1,0
912,44,1,3,0,0,1,0
912,45,1,3,0,1,1,1
912,46,3,1,1,0,0,1
912,47,4,3,0,1,0,0
912,48,3,2,0,0,0,0
912,49,2,4,1,0,0,1
912,50,2,4,0,0,1,0
912,51,3,1,1,0,0,1
912,52,1,4,0,1,1,1
912,53,2,1,1,0,0,1
912,54,3,2,1,1,1,1
912,55,4,1,0,0,0,0
912,56,3,4,0,1,1,1
912,57,4,1,1,0,0,1
912,58,1,2,1,0,1,0
912,59,1,4,0,1,0,0
912,60,4,3,1,1,0,1
912,61,3,2,1,0,1,0
912,62,4,2,1,0,0,1
912,63,4,1,1,1,0,1
912,64,1,4,0,1,1,1
912,65,4,2,1,1,0,1
912,66,2,1,0,1,0,0
912,67,4,1,1,0,0,1
912,68,3,4,1,1,1,1
912,69,1,2,0,0,1,0
912,70,1,4,0,1,1,1
912,71,4,3,0,1,0,0
912,72,3,1,1,0,1,0
912,73,2,3,0,0,1,0
912,74,4,3,1,1,0,1
912,75,3,1,1,0,0,1
912,76,4,3,1,1,1,1
912,77,1,3,0,1,0,0
912,78,4,1,1,0,0,1
912,79,3,1,1,0,1,0
912,80,1,2,0,0,0,0
912,81,2,4,0,0,1,0
912,82,2,1,0,1,1,1
912,83,4,2,1,0,0,1
912,84,3,1,1,0,0,1
912,85,3,2,0,0,1,0
912,86,1,3,0,0,1,0
912,87,1,4,0,1,1,1
912,88,2,4,0,1,1,1
912,89,3,1,0,0,0,0
912,90,2,4,1,0,0,1
912,91,2,4,0,1,1,1
912,92,1,3,0,1,0,0
912,93,4,2,1,1,0,1
912,94,1,2,1,0,1,0
912,95,1,2,1,1,0,1
912,96,3,2,1,0,0,1
913,1,4,1,1,0,1,0
913,2,4,3,0,1,0,0
913,3,4,1,1,0,1,0
913,4,4,3,0,1,0,0
913,5,2,4,1,1,0,1
913,6,2,1,1,0,0,1
913,7,1,2,0,0,1,0
913,8,2,4,1,1,1,1
913,9,3,1,0,0,1,0
913,10,3,2,0,0,0,0
913,11,3,2,1,0,0,1
913,12,2,1,0,0,0,0
913,13,1,2,1,1,1,1
913,14,2,3,0,1,1,1
913,15,3,4,1,1,0,1
913,16,4,1,1,0,0,1
913,17,1,3,0,1,1,1
913,18,4,3,1,0,1,0
913,19,2,1,0,0,0,0
913,20,1,4,0,1,1,1
913,21,2,3,1,1,0,1
913,22,3,1,0,0,0,0
913,23,1,3,0,0,1,0
913,24,2,4,0,1,0,0
913,25,4,1,1,1,0,1
913,26,3,4,1,0,1,0
913,27,3,1,0,0,0,0
913,28,3,4,0,1,1,1
913,29,1,4,0,1,1,1
913,30,2,3,0,1,1,1
913,31,4,1,1,1,0,1
913,32,2,4,1,0,1,0
913,33,3,2,0,0,0,0
913,34,1,2,1,0,1,0
913,35,2,3,1,0,1,0
913,36,2,4,0,1,1,1
913,37,3,2,1,1,0,1
913,38,2,1,1,0,0,1
913,39,4,2,1,1,0,1
913,40,3,4,0,1,1,1
913,41,1,3,0,1,1,1
913,42,4,3,1,1,0,1
913,43,2,1,0,0,1,0
913,44,4,2,0,0,0,0
913,45,3,2,1,1,0,1
913,46,1,2,0,0,0,0
913,47,3,4,1,1,0,1
913,48,1,2,0,0,0,0
913,49,1,3,0,0,1,0
913,50,4,2,1,1,0,1
913,51,4,2,0,0,0,0
913,52,1,4,0,1,0,0
913,53,3,1,0,0,0,0
913,54,4,1,1,0,0,1
913,55,2,1,0,0,0,0
913,56,3,1,1,0,0,1
913,57,2,3,1,1,1,1
913,58,2,4,0,1,1,1
913,59,2,1,0,0,1,0
913,60,3,4,0,1,0,0
913,61,4,3,1,0,1,0
913,62,1,4,0,1,1,1
913,63,4,2,1,1,0,1
913,64,1,4,1,1,1,1
913,65,2,3,0,1,1,1
913,66,2,4,0,1,1,1
913,67,2,1,0,0,1,0
913,68,3,1,0,0,0,0
913,69,4,2,1,1,0,1
913,70,1,2,0,0,0,0
913,71,1,3,0,1,1,1
913,72,3,4,0,1,1,1
913,73,2,3,0,1,1,1
913,74,4,1,1,1,1,1
913,75,1,3,0,1,1,1
913,76,1,4,1,1,1,1
913,77,1,2,1,0,0,1
913,78,3,2,1,0,1,0
913,79,3,4,1,0,1,0
913,80,4,1,1,1,0,1
913,81,4,3,0,1,0,0
913,82,3,2,1,0,0,1
913,83,4,2,1,1,0,1
913,84,1,2,1,1,0,1
913,85,2,3,1,0,1,0
913,86,4,3,1,1,1,1
913,87,1,4,0,1,1,1
913,88,1,4,0,1,1,1
913,89,4,3,0,1,0,0
913,90,1,3,0,0,0,0
913,91,3,2,1,0,1,0
913,92,3,1,0,0,1,0
913,93,3,1,1,0,0,1
913,94,2,4,1,0,1,0
913,95,1,3,0,0,1,0
913,96,4,2,1,1,1,1
914,1,3,4,0,1,0,0
914,2,3,4,0,1,0,0
914,3,2,4,1,1,0,1
914,4,4,2,1,0,1,0
914,5,2,4,1,1,1,1
914,6,4,2,1,0,0,1
914,7,4,1,0,1,1,1
914,8,2,3,0,1,1,1
914,9,4,3,1,1,1,1
914,10,3,4,1,0,1,0
914,11,2,1,0,0,1,0
914,12,4,3,1,0,1,0
914,13,3,2,1,0,0,1
914,14,1,4,0,1,0,0
914,15,4,2,1,1,0,1
914,16,2,3,1,1,1,1
914,17,3,1,1,1,1,1
914,18,1,4,0,1,0,0
914,19,2,1,1,0,1,0
914,20,2,4,1,1,0,1
914,21,4,1,1,0,1,0
914,22,1,4,0,1,1,1
914,23,3,1,1,0,0,1
914,24,2,1,0,0,1,0
914,25,1,4,0,1,0,0
914,26,3,4,1,1,1,1
914,27,2,4,0,1,0,0
914,28,2,3,0,0,1,0
914,29,1,2,0,0,1,0
914,30,1,3,0,0,1,0
914,31,2,4,0,1,1,1
914,32,1,2,0,1,0,0
914,33,4,3,1,1,0,1
914,34,2,1,0,0,0,0
914,35,1,3,0,1,1,1
914,36,3,2,0,1,0,0
914,37,3,1,1,1,0,1
914,38,4,1,0,0,0,0
914,39,3,4,0,1,1,1
914,40,2,3,0,1,1,1
914,41,1,2,0,1,0,0
914,42,2,3,0,0,1,0
914,43,1,3,0,1,1,1
914,44,1,2,0,0,1,0
914,45,3,2,1,0,0,1
914,46,4,1,0,1,0,0
914,47,3,2,0,0,0,0
914,48,3,4,1,0,0,1
914,49,1,3,0,0,0,0
914,50,3,1,1,1,1,1
914,51,4,2,0,1,0,0
914,52,4,2,1,0,0,1
914,53,3,2,0,0,0,0
914,54,3,4,0,1,0,0
914,55,4,1,1,0,1,0
914,56,2,3,0,1,1,1
914,57,1,2,0,0,0,0
914,58,1,4,0,1,1,1
914,59,1,3,0,1,1,1
914,60,3,2,0,1,0,0
914,61,3,1,0,1,0,0
914,62,2,4,0,1,1,1
914,63,1,4,0,0,0,0
914,64,4,1,0,0,0,0
914,65,1,3,0,1,0,0
914,66,2,1,0,0,0,0
914,67,2,3,0,1,1,1
914,68,4,1,1,0,0,1
914,69,1,3,0,1,1,1
914,70,3,2,0,0,0,0
914,71,4,3,1,0,0,1
914,72,3,2,0,0,0,0
914,73,3,1,1,1,0,1
914,74,2,3,1,1,0,1
914,75,3,4,1,1,0,1
914,76,3,1,0,1,0,0
914,77,2,1,1,0,1,0
914,78,2,4,1,1,1,1
914,79,3,1,1,0,0,1
914,80,1,2,1,1,1,1
914,81,2,1,1,0,0,1
914,82,2,1,1,0,0,1
914,83,4,2,0,1,0,0
914,84,2,4,0,1,1,1
914,85,4,2,1,1,0,1
914,86,1,3,0,1,1,1
914,87,4,3,1,0,1,0
914,88,4,3,1,1,0,1
914,89,4,2,1,0,0,1
914,90,1,4,0,0,1,0
914,91,4,1,1,0,0,1
914,92,1,2,0,0,1,0
914,93,1,4,0,1,1,1
914,94,1,2,1,1,0,1
914,95,4,3,1,0,1,0
914,96,4,3,1,1,1,1
