Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,13.6,12.3,1.5104,2.1146,20.4659,20.115,09:08:46.991
2,13.6,11.8,1.6614,2.9453,20.0125,20.4919,09:08:47.944
3,13.6,12.0,0.9062,2.681,20.4101,20.4478,09:08:48.718
4,13.8,11.6,1.1706,1.888,20.1704,20.3448,09:08:49.491
5,13.6,12.3,0.944,3.2474,20.4786,20.0902,09:08:50.245
6,13.6,11.6,2.1901,2.5299,20.381,20.198,09:08:51.002
7,13.6,11.8,0.944,2.5299,20.5533,20.4926,09:08:51.764
8,13.6,12.0,1.0573,2.0768,20.339,20.3807,09:08:52.522
9,13.4,12.0,1.9635,2.039,20.3655,20.3678,09:08:53.284
10,13.8,11.8,1.4726,2.3789,20.2628,20.7001,09:08:54.051
11,13.6,12.3,1.6992,1.2838,20.5663,20.4399,09:08:54.813
12,13.6,11.8,1.5104,2.1523,20.2404,20.6056,09:08:55.576
13,13.8,12.3,1.4349,1.9635,20.3647,20.7752,09:08:56.341
14,13.4,12.0,0.944,2.4166,20.3988,20.3669,09:08:57.115
15,13.6,12.3,1.0195,2.3789,20.3668,20.2743,09:08:57.891
16,13.6,12.0,0.793,2.3411,20.3376,20.4281,09:08:58.674
17,13.6,12.3,1.1706,2.7187,20.3746,20.3961,09:08:59.457
18,14.1,12.0,0.8685,1.6237,20.5023,20.464,09:09:00.219
19,13.4,12.5,1.8502,1.6237,20.3123,20.2179,09:09:00.982
20,13.2,12.3,1.2083,2.7187,20.793,20.7058,09:09:01.731
21,13.8,12.0,2.4166,2.6054,20.8186,20.8307,09:09:02.492
22,13.8,12.3,0.9818,1.888,20.5371,20.4957,09:09:03.257
23,13.4,11.8,2.1146,1.9635,20.0053,20.3203,09:09:04.019
24,14.1,11.6,1.3971,2.5677,20.2453,20.6189,09:09:04.781
25,13.6,11.8,1.4726,2.7565,20.151,20.0547,09:09:05.542
26,13.8,11.8,1.5859,1.5482,20.4156,20.4881,09:09:06.301
27,13.4,11.8,1.095,2.0013,20.367,20.2675,09:09:07.063
28,13.4,12.0,0.9818,2.0768,20.3743,20.5144,09:09:07.813
29,13.4,11.8,1.8125,2.681,20.3264,20.4071,09:09:08.580
30,13.8,11.8,0.944,2.0013,20.2851,20.2583,09:09:09.358
31,13.4,12.0,1.4726,1.5859,20.3553,20.3114,09:09:10.126
32,13.6,12.3,1.8502,2.2278,20.5182,20.3957,09:09:10.891
33,14.1,12.0,2.039,2.1901,20.3536,20.0885,09:09:11.684
34,13.6,11.6,1.6614,1.6614,20.4928,20.3541,09:09:12.440
35,13.8,11.8,1.1706,2.039,20.3299,20.2642,09:09:13.205
36,13.8,12.3,1.4349,1.8502,20.3682,20.4176,09:09:13.987
37,13.6,12.5,1.095,1.5104,20.4899,20.424,09:09:14.750
38,14.1,11.8,1.5482,1.8502,20.2306,20.706,09:09:15.533
39,13.4,12.3,1.4726,2.1146,20.3368,20.564,09:09:16.297
40,13.6,12.3,1.2083,2.681,20.158,20.3716,09:09:17.061
41,13.6,12.3,1.2838,1.6237,20.45,20.2237,09:09:17.826
42,13.6,12.3,1.3594,2.4166,20.3879,20.3814,09:09:18.574
43,13.6,11.8,0.944,1.6614,20.4702,20.4552,09:09:19.350
44,13.6,12.3,1.737,2.3789,20.4293,20.4182,09:09:20.110
45,13.6,12.7,0.9818,1.9635,20.3182,20.0455,09:09:20.890
46,13.4,12.3,1.2083,3.3606,29.2245,20.9566,09:09:21.655
47,13.6,12.0,1.8125,3.1718,39.5423,39.2518,09:09:22.418
48,13.8,12.3,1.4726,2.5299,40.0076,39.328,09:09:23.180
49,13.8,12.3,2.039,3.1341,39.5733,39.589,09:09:23.941
50,13.6,12.0,1.1328,3.2474,39.3158,39.141,09:09:24.719
51,13.6,11.8,1.888,3.1718,39.4754,39.6367,09:09:25.484
52,13.6,11.8,1.0573,2.3789,39.8171,39.9623,09:09:26.241
53,13.6,13.2,2.3411,3.5872,39.9373,40.0421,09:09:27.005
54,13.6,11.8,1.5482,2.9075,38.7045,39.7224,09:09:27.770
55,13.4,12.0,2.4922,2.9453,39.2707,40.0579,09:09:28.536
56,13.6,12.3,1.5104,3.1718,39.4231,40.7116,09:09:29.299
57,13.6,12.0,1.7747,2.6432,39.4624,39.6308,09:09:30.066
58,13.6,12.7,1.2838,2.3034,39.3239,39.5739,09:09:30.847
59,13.6,11.8,1.5859,3.3984,39.5035,39.6751,09:09:31.610
60,13.6,12.0,1.5104,2.4544,39.4436,39.4573,09:09:32.377
61,13.6,12.5,1.7747,2.7187,39.4734,39.9321,09:09:33.144
62,13.8,11.8,1.6992,2.6054,39.3305,39.0549,09:09:33.903
63,13.6,11.8,1.5859,2.5677,39.606,40.3451,09:09:34.666
64,14.1,11.8,1.5482,3.0586,39.5654,39.724,09:09:35.430
65,13.4,12.5,1.3971,3.8893,39.6714,39.5486,09:09:36.195
66,13.4,11.8,1.095,3.7382,59.9125,59.998,09:09:36.957
67,14.1,12.5,1.4349,3.3984,60.113,59.6948,09:09:37.731
68,13.6,12.7,1.4726,3.1718,60.5627,60.0775,09:09:38.498
69,13.6,11.8,1.9635,3.7382,60.1076,60.2599,09:09:39.260
70,13.8,12.0,1.8125,4.2669,59.9885,59.7638,09:09:40.025
71,13.6,12.0,2.2278,4.3046,59.9263,59.7609,09:09:40.790
72,13.6,12.7,2.1146,3.8893,59.7692,60.6533,09:09:41.552
73,13.8,11.8,1.6992,4.2291,59.8852,60.4401,09:09:42.315
74,13.6,12.7,1.9258,4.4557,60.1845,59.2992,09:09:43.076
75,13.6,11.6,1.5104,3.7005,60.0577,59.7426,09:09:43.840
76,13.6,11.6,1.6992,3.8138,59.9836,60.0248,09:09:44.601
77,13.6,12.5,0.944,3.3984,59.9241,59.9127,09:09:45.363
78,13.6,11.8,1.737,3.5117,60.3363,60.1013,09:09:46.136
79,13.6,12.0,1.1706,3.8515,59.9223,59.8984,09:09:46.884
80,14.1,12.3,2.039,3.8515,60.0619,59.8079,09:09:47.629
81,13.8,12.3,1.5859,3.3606,60.5991,59.9399,09:09:48.392
82,13.6,12.3,1.5859,4.0781,59.9942,59.9209,09:09:49.154
83,13.4,11.8,1.737,4.0781,60.0817,59.2585,09:09:49.915
84,13.6,12.3,1.5482,4.7578,59.435,59.8567,09:09:50.684
85,13.4,11.8,1.9635,3.2851,60.4007,60.0275,09:09:51.450
86,13.6,12.0,1.737,3.776,80.5837,80.863,09:09:52.210
87,14.1,11.8,1.6992,3.9648,80.0285,80.5458,09:09:52.980
88,14.1,12.3,2.0013,4.3802,80.4563,80.1998,09:09:53.738
89,13.8,12.5,1.5859,3.8893,80.4695,80.2186,09:09:54.497
90,13.8,12.0,2.0013,4.4934,80.467,80.0475,09:09:55.255
91,13.8,12.3,1.4726,3.4739,80.4232,80.4164,09:09:56.020
92,13.6,11.8,2.3789,4.3424,80.524,80.9046,09:09:56.776
93,13.6,12.3,2.681,4.4557,80.8028,80.1257,09:09:57.532
94,13.6,12.3,2.1901,4.2291,80.3605,80.2341,09:09:58.285
95,13.6,12.0,2.4544,3.776,80.087,80.4277,09:09:59.039
96,13.6,12.3,2.2656,4.1914,80.2957,80.397,09:09:59.797
97,13.6,12.0,2.6432,3.8138,80.3743,81.103,09:10:00.522
98,13.6,12.3,2.7187,4.72,80.2181,80.7036,09:10:01.301
99,14.1,12.9,1.8125,3.3606,80.4465,80.427,09:10:02.058
100,14.1,12.3,2.039,4.0403,80.5862,80.7756,09:10:02.816
101,13.6,12.0,1.1706,3.3229,80.2183,80.9278,09:10:03.579
102,13.6,12.7,1.8502,4.72,79.9815,80.2954,09:10:04.335
103,13.6,12.0,1.8502,3.8893,80.2487,80.1179,09:10:05.092
104,14.1,12.3,1.4726,4.1914,80.17,80.2178,09:10:05.847
105,13.6,12.3,1.7747,4.9088,80.1619,80.4093,09:10:06.605
106,13.8,12.3,2.0013,5.0976,99.5222,100.9131,09:10:07.361
107,14.1,11.8,1.8502,4.4557,99.5481,99.3825,09:10:08.113
108,13.6,11.8,2.1523,3.0963,99.5522,99.4702,09:10:08.876
109,13.8,12.3,1.5482,4.3424,99.567,99.6753,09:10:09.635
110,14.1,12.3,1.9258,5.0598,99.0943,100.0517,09:10:10.392
111,13.6,12.9,1.4349,4.2291,99.8912,99.5267,09:10:11.155
112,13.8,12.7,2.832,3.8515,99.8522,100.1214,09:10:11.916
113,13.6,12.5,2.0013,4.1536,99.6054,99.2329,09:10:12.675
114,13.6,11.8,1.8502,5.1731,99.8942,99.0418,09:10:13.436
115,13.6,12.5,1.6614,4.1536,99.5232,99.6614,09:10:14.200
116,13.6,12.5,1.2838,4.2291,99.6949,99.3729,09:10:14.996
117,13.4,13.2,1.6614,4.4557,99.8503,99.5315,09:10:15.755
118,14.1,12.3,2.7565,4.9088,99.6615,99.9872,09:10:16.508
119,13.6,12.5,2.039,3.776,98.7903,99.3891,09:10:17.278
120,13.4,12.7,1.7747,4.569,99.2903,99.7527,09:10:18.043
121,13.6,12.7,1.8502,4.3424,99.5342,99.218,09:10:18.804
122,13.8,12.0,2.3411,4.0026,99.554,99.4847,09:10:19.564
123,13.6,12.3,2.1146,3.7382,99.3278,100.2012,09:10:20.322
124,13.6,12.0,1.5859,4.1536,99.2418,99.7632,09:10:21.077
125,14.1,11.8,2.681,5.4374,119.6898,117.332,09:10:21.837
126,13.8,12.7,1.5482,4.6445,120.3412,120.4699,09:10:22.607
127,13.6,12.7,2.5299,4.871,119.8215,119.7654,09:10:23.366
128,13.6,12.3,2.1901,4.4934,119.7989,119.726,09:10:24.125
129,14.1,12.9,1.8125,4.5312,119.9795,119.6742,09:10:24.882
130,13.6,13.2,1.7747,5.1354,119.4729,119.7822,09:10:25.644
131,14.1,12.5,1.6992,5.0598,120.1354,119.8055,09:10:26.428
132,13.8,12.3,1.9635,4.8333,120.445,119.8135,09:10:27.201
133,14.3,13.2,1.5104,4.7578,120.1631,120.0477,09:10:27.972
134,13.6,11.8,1.2838,4.6067,120.1991,120.2188,09:10:28.714
135,14.1,13.2,1.5859,4.4934,120.1532,119.5973,09:10:29.478
136,14.1,12.3,2.4544,4.2669,120.7245,119.7713,09:10:30.255
137,13.6,12.7,1.5859,3.5872,120.6951,119.9912,09:10:31.014
138,14.1,12.7,1.8125,4.2291,120.4562,119.8225,09:10:31.772
139,14.1,12.3,1.6237,3.7005,119.7694,119.7011,09:10:32.532
140,13.8,12.5,1.888,4.9466,119.4871,120.3858,09:10:33.289
141,14.1,12.7,2.8698,4.0781,120.152,120.0297,09:10:34.044
142,14.5,12.7,2.2278,4.9843,119.8619,120.6244,09:10:34.805
143,13.8,12.9,1.8125,4.3046,119.2916,120.0624,09:10:35.576
144,14.1,12.3,3.2851,4.7578,119.9218,121.8014,09:10:36.340
145,14.1,12.3,2.0768,3.1718,99.6773,99.4981,09:10:37.102
146,14.1,12.5,1.3216,4.1914,99.2439,100.2677,09:10:37.863
147,14.1,12.3,1.888,4.0781,99.5403,100.3129,09:10:38.627
148,14.1,12.3,1.5104,3.7005,99.7375,99.5562,09:10:39.405
149,13.8,13.2,3.2096,3.7005,99.0163,99.3631,09:10:40.169
150,13.8,13.2,1.6614,4.4179,99.9408,99.0135,09:10:40.954
151,14.1,12.9,1.888,4.4934,99.5999,99.5739,09:10:41.716
152,14.1,12.7,1.9635,3.2474,99.4976,99.9434,09:10:42.481
153,14.1,12.3,1.7747,3.3606,99.4364,99.5208,09:10:43.244
154,14.3,12.5,1.6614,4.3802,99.5484,99.623,09:10:44.007
155,14.1,12.3,1.737,4.6445,99.5168,100.123,09:10:44.771
156,14.1,12.5,2.1901,3.3984,99.5974,99.2664,09:10:45.537
157,14.1,12.3,1.737,4.1158,99.2615,99.9556,09:10:46.298
158,13.6,12.3,1.3594,4.5312,99.1274,100.4116,09:10:47.060
159,13.6,12.7,1.6614,4.4934,99.6412,99.7859,09:10:47.821
160,14.1,12.5,2.9075,3.5872,99.9495,100.0241,09:10:48.593
161,13.8,12.7,1.4349,4.1158,100.2949,99.282,09:10:49.353
162,14.1,12.9,1.8125,3.9648,99.0532,99.7248,09:10:50.110
163,14.5,12.9,1.4349,4.1536,99.8544,99.683,09:10:50.871
164,13.8,12.5,2.681,4.1536,99.3091,98.9485,09:10:51.631
165,13.8,12.7,3.1341,3.5494,80.117,80.3777,09:10:52.410
166,14.1,12.9,1.5104,3.625,80.1259,80.1739,09:10:53.169
167,13.6,12.7,1.6614,3.0963,79.9306,80.3836,09:10:53.930
168,14.1,13.4,1.2838,3.5494,80.2072,80.841,09:10:54.685
169,14.3,12.5,1.737,3.3984,80.3698,80.0975,09:10:55.455
170,14.3,13.2,1.8502,3.0586,80.318,80.2345,09:10:56.243
171,14.1,12.7,1.4726,3.7382,79.9907,79.6009,09:10:57.003
172,14.1,12.9,1.3594,3.3606,80.2655,80.3145,09:10:57.761
173,14.5,12.5,1.737,3.5117,81.3152,80.7048,09:10:58.521
174,14.3,11.8,1.5482,3.5494,79.7599,80.446,09:10:59.284
175,14.1,13.2,1.2083,3.2851,79.7166,80.0729,09:11:00.045
176,14.1,13.2,1.5859,3.4739,79.8084,80.9911,09:11:00.805
177,13.8,12.7,1.0573,3.7005,80.3489,80.7303,09:11:01.571
178,14.1,13.4,1.6614,4.5312,80.3515,80.3483,09:11:02.330
179,14.5,12.0,1.5482,3.7382,80.2253,80.6793,09:11:03.089
180,14.1,13.2,1.6237,3.8515,80.1892,79.9075,09:11:03.846
181,14.1,12.5,1.7747,3.8515,80.3835,81.0441,09:11:04.673
182,13.6,13.2,1.6992,5.0976,80.3967,80.3273,09:11:05.430
183,14.1,12.3,1.1328,4.7578,80.0885,80.3848,09:11:06.184
184,14.3,11.8,1.8502,2.4166,59.8797,60.1164,09:11:06.935
185,14.1,13.2,1.888,3.1718,59.5651,59.8516,09:11:07.710
186,13.8,12.5,1.6237,2.6432,60.6221,59.7008,09:11:08.476
187,14.1,12.5,2.1523,3.5494,59.9294,60.5421,09:11:09.254
188,14.3,12.7,2.2278,3.8138,59.924,60.1746,09:11:10.015
189,14.1,12.3,1.6614,3.3984,59.8881,59.876,09:11:10.774
190,14.1,13.4,2.1146,3.0208,59.8848,60.0912,09:11:11.552
191,14.3,11.8,0.9818,3.0586,59.9181,60.0435,09:11:12.314
192,14.5,12.5,1.0573,3.2851,59.9159,60.094,09:11:13.071
193,14.5,12.7,1.2461,2.983,60.1277,59.6905,09:11:13.856
194,14.5,12.7,2.1523,3.2851,59.5351,59.8588,09:11:14.612
195,14.1,12.9,2.0768,2.7942,59.8783,59.7371,09:11:15.368
196,14.1,13.6,2.4922,3.8138,60.069,59.8456,09:11:16.145
197,14.3,12.7,1.2838,3.0586,60.541,60.0208,09:11:16.962
198,14.1,12.7,1.3216,3.1341,60.2444,59.7778,09:11:17.733
199,14.1,13.2,1.8125,2.7942,60.1949,59.9637,09:11:18.502
200,14.1,12.5,1.5104,3.5872,60.4174,60.2144,09:11:19.271
201,14.3,12.9,1.4349,3.0208,59.98,59.9348,09:11:20.075
202,14.1,12.9,0.7552,3.625,60.3363,59.9002,09:11:20.844
203,14.3,12.9,2.039,3.0963,59.972,59.961,09:11:21.602
204,14.1,12.5,2.0768,2.9075,39.9525,39.5323,09:11:22.356
205,14.3,12.3,2.4166,2.3789,39.8974,39.4604,09:11:23.116
206,13.8,12.9,1.3971,2.7187,39.4844,40.1401,09:11:23.870
207,14.1,12.3,1.6614,2.6054,39.5055,39.3087,09:11:24.626
208,14.1,12.3,2.0013,2.983,39.6336,39.671,09:11:25.392
209,13.8,12.9,2.4166,2.8698,39.54,39.6247,09:11:26.146
210,14.3,12.9,1.8502,2.1901,39.6036,39.7863,09:11:26.901
211,14.3,12.9,2.6054,2.7565,39.2963,39.2808,09:11:27.676
212,13.6,12.5,1.2083,2.6432,39.7759,39.7546,09:11:28.439
213,14.3,13.2,2.1146,2.1901,39.7112,39.5,09:11:29.198
214,13.6,12.7,1.5859,2.7187,39.7391,39.5501,09:11:29.962
215,14.1,13.4,2.2656,2.3411,39.8277,39.4746,09:11:30.737
216,14.1,12.3,1.2838,2.6432,39.4849,39.9731,09:11:31.514
217,14.3,12.3,1.6992,2.1146,39.8541,39.7402,09:11:32.271
218,14.1,13.2,1.6614,2.4544,39.5558,39.4022,09:11:33.015
219,14.1,12.5,2.2656,2.2656,39.7738,39.677,09:11:33.774
220,14.5,12.5,1.2838,3.0208,39.4645,39.4242,09:11:34.533
221,14.1,12.7,1.9635,2.5677,39.317,39.4654,09:11:35.294
222,14.1,12.9,1.6614,3.2851,39.6257,39.6103,09:11:36.056
223,14.1,12.7,1.8125,1.9258,20.2201,31.0011,09:11:36.834
224,14.3,12.5,1.3971,2.1901,20.3913,20.107,09:11:37.609
225,14.3,12.3,1.3971,1.9635,20.9111,20.5457,09:11:38.369
226,14.1,12.9,0.7552,1.888,19.6126,20.1597,09:11:39.144
227,14.1,13.6,2.0768,1.6614,21.01,20.6565,09:11:39.886
228,14.1,12.7,1.095,1.6992,20.5856,20.4631,09:11:40.666
229,14.3,12.7,1.2838,2.2656,20.3507,20.6353,09:11:41.430
230,14.1,12.9,1.3216,1.4349,20.3703,20.381,09:11:42.192
231,13.8,12.9,1.1328,2.0013,20.1214,20.527,09:11:42.956
232,14.5,12.9,0.9062,1.7747,20.3179,20.627,09:11:43.717
233,14.1,13.2,1.9258,2.1523,19.9351,20.6652,09:11:44.478
234,14.1,12.3,1.0195,1.8125,20.2891,20.2697,09:11:45.240
235,14.1,12.3,1.0573,1.8125,20.5348,20.6327,09:11:46.004
236,14.5,12.7,1.5104,2.039,20.3714,20.3239,09:11:46.766
237,14.1,13.2,3.4362,2.1523,20.6022,20.4969,09:11:47.527
238,14.3,12.9,2.0013,2.3789,20.2909,20.2459,09:11:48.307
239,13.8,11.8,1.737,2.0013,20.4013,20.2193,09:11:49.073
240,13.6,12.7,1.1706,2.5299,20.1875,20.077,09:11:49.852
241,13.8,12.7,1.2083,2.039,20.1941,20.6723,09:11:50.618
242,14.1,12.5,1.095,2.7565,20.426,20.3973,09:11:51.396
